16181,term_id,name,post_title,comments,timestamp
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,Επιτέλους τερματίζεται η υποχρεωτική εφεδρεία της 35ετίας για τα ικανά στελέχη που με την εμπειρία τους έχουν ακόμα πολλά να προσφέρουν στο στράτευμα.,2024-09-29T19:02:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Χρήσιμο διότι αν λάβουμε υπόψη  τη μείωση των εισακτέων στις παραγωγικές σχολές, τις αυξημένες υποχρεώσεις των ΕΔ και την προκλητικότητα που ζει η Χώρα μας τον τελευταίο καιρό, οι ΕΔ θα ενισχυθούν με  στελέχη που διαθέτουν εμπειρία στη δουλειά τους και μπορούν να προσφέρουν στην Πατρίδα τα μέγιστα.
Δεν διαταράσσει την πυραμίδα της ιεραρχίας διότι οι αυτοί που επιθυμούν να παραμείνουν,  θα βρίσκονται εκτός οργανικών θέσεων.
Επίσης με την παραμονή των στελεχών οι ασφαλιστικές εισφορές που θα συνεχίσουν να καταβάλλονται θα ενισχύσουν τα Μετοχικά ταμεία.
Μετά την αύξηση των ορίων συνταξιοδότησης στο Δημόσιο και στον Ιδιωτικό τομέα, η αποστρατεία και η συνταξιοδότηση στην ηλικία των 53 ετών αποτελεί κοινωνική αδικία.",2024-09-29T19:09:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Το προτεινόμενο σχέδιο νόμου και μάλιστα το συγκεκριμένο άρθρο αποτελεί άριστη προσέγγιση σε εθνικό, επαγγελματικό και κοινωνικό επίπεδο.
Εθνικά ωφέλιμο διότι σε περίοδο κατά την οποία οι προκλήσεις εναντίον της Πατρίδας συνεχίζονται, περαιτέρω αποψίλωση των Ενόπλων Δυνάμεων από στελέχη, με δεδομένη τη μείωση των νεοπροσλαμβανομένων, τα οποία έχουν εμπειρία 35 ετών και διάθεση προσφοράς, εκτιμώ ότι θα συνεισφέρουν με θετικό πρόσημο από όποια θέση κληθούν να υπηρετήσουν στην Εθνική Άμυνα.",2024-09-29T19:17:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,Είναι καλό μέτρο αρκεί επιπλέον να υπάρξει αποκατάσταση αδικίας για τους καταταγέντες το 1990 με την ένταξη τους στο νόμο 2439/1996.,2024-09-29T19:27:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Στο πλαίσιο της κοινωνικής πολιτικής ένα αίτημα που άρχισε να εμφανίζεται μετά την περικοπή των συντάξεων το 2010, πλησιάζει στην ικανοποίησή του. Είναι πέρα για πέρα εμφανές ότι η διατήρηση του σαφώς μεγαλύτερου μισθού αποτελεί για την πλειονότητα το μείζον θέμα της μη αποστρατείας τους. Δυστυχώς οι ΕΔ έχουν ανάγκη από νέους ανθρώπους με προσόντα και ικανότητες, η συσσωρευμένη εμπειρία των στελεχών είναι θετική αλλά δεν αποτελεί πανάκεια ούτε και το σύνολο αυτών που θα παραμείνουν μπορεί να την προσφέρει, άλλωστε όποιους Αξιωματικούς είχαν ανάγκη οι ΕΔ ή για διάφορους λόγους είχαν οι ίδιοι ανάγκη  την παραμονή τους, υπάρχουν οι δικλείδες στο να παραμείνουν. Ας δούνε οι αρμόδιοι την πυραμίδα των ΕΔ στα επόμενα 5 με 10 χρόνια σε συνάρτηση με τον προΰπολογισμό του Υπουργείου και νομίζω ότι η απάντηση είναι προφανής.",2024-09-29T19:38:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Ο ΧΑΡΑΚΤΗΡΙΣΜΟΣ ""ΕΟΘ"" ΥΠΑΡΧΕΙ ΑΠΟ ΤΟ Ν.3883/2010 ΧΩΡΙΣ ΝΑ ΕΧΕΙ ΔΙΕΥΚΡΙΝΙΣΤΕΙ ΑΚΟΜΗ ΤΙ ΑΚΡΙΒΩΣ ΙΣΧΥΕΙ.
ΤΟ ΙΔΙΟ Κ ΤΟ ΕΝ ΛΟΓΩ ΑΡΘΡΟ ,ΔΕ ΛΕΕΙ ΤΙΠΟΤΑ ΓΙΑ ΤΟΝ ΑΝΤΙΚΤΥΠΟ ΣΤΗ ΚΑΘΗΜΕΡΙΝΟΤΗΤΑ ΟΤΑΝ ΕΦΑΡΜΟΣΤΕΙ.
ΚΑΤΑΡΧΗΝ Ο ΣΤΡΑΤΟΣ ΕΧΕΙ ΤΕΡΑΣΤΙΟ ΑΡΙΘΜΟ ΣΥΝΤΑΓΜΑΤΑΡΧΩΝ ,ΠΟΥ ΘΑ ΑΥΞΗΘΕΙ Κ ΑΛΛΟ ΜΕ ΤΗΝ  ΣΧΕΔΟΝ  ΤΑΥΤΟΧΡΟΝΗ ΠΡΟΑΓΩΓΗ ΤΩΝ ΤΑΞΕΩΝ ΣΣΕ 91,92 Κ 93.ΟΙ ΘΕΣΕΙΣ ΔΙΟΚΗΣΕΩΣ ΕΙΝΑΙ ΕΛΑΧΙΣΤΕΣ,ΟΠΟΤΕ ΟΛΟΙ ΣΥΝΩΣΤΙΖΟΝΤΑΙ ΣΤΑ ΕΠΙΤΕΛΕΙΑ Κ ΣΤΗΝ ΟΥΣΙΑ ΠΑΡΑΓΟΥΝ ΜΟΝΟ ΓΡΑΦΙΚΗ ΕΡΓΑΣΙΑ,ΟΠΟΤΕ ΑΥΤΟ ΠΟΥ ΓΡΑΦΕΤΑΙ ΓΙΑ ΤΗ ΣΥΝΕΧΙΣΗ ΠΡΟΣΦΟΡΑΣ ΕΙΝΑΙ ΥΠΟ ΣΥΖΗΤΗΣΗ...
ΟΙ ΤΑΞΕΙΣ ΠΟΥ ΑΦΟΡΑ ΤΟ ΜΕΤΡΟ ΓΙΑ ΤΟΥΣ ΕΟΘ ΕΙΝΑΙ ΗΔΗ ΠΟΛΥ ΕΥΝΟΗΜΕΝΕΣ,ΓΙΑΤΙ ΠΡΟΗΧΘΗΣΑΝ ΣΤΑ 5 ΧΡΟΝΙΑ ΣΤΟ ΒΑΘΜΟ  ΚΑΙ  ΟΣΟΙ ΠΡΟΛΑΒΑΝ Κ ΕΦΥΓΑΝ ΠΡΙΝ 4-5  ΧΡΟΝΙΑ,ΕΞΑΣΦΑΛΙΣΑΝ ΕΝΑ ΠΟΛΥ ΚΑΛΟ ΕΦΑΠΑΞ.
ΑΥΤΟ ΠΟΥ ΛΕΝΕ ΚΑΠΟΙΟΙ ,ΟΤΙ ΒΟΥΛΩΝΟΝΤΑΙ ΤΑ ΣΤΟΜΑΤΑ ΠΟΥ ΛΕΝΕ ΓΙΑ ΝΕΟΥΣ ΣΥΝΤΑΞΙΟΥΧΟΥΣ 52 ΧΡΟΝΩΝ,ΚΑΚΩΣ ΤΟ ΣΥΖΗΤΑΜΕ ΓΙΑΤΙ ΑΠΟ ΜΟΝΟΙ ΜΑΣ ΑΜΦΙΣΒΗΤΟΥΜΕ ΤΟ ΕΡΓΟ ΜΑΣ.ΔΕΝ ΜΠΗΚΑΜΕ ΑΠΟ ΤΑ 18 ΕΤΗ ΣΤΗΝ ΕΡΓΑΣΙΑ ΓΙΑ 35 ΧΡΟΝΙΑ ΣΥΝΕΧΩΣ?ΜΟΙΑΖΕΙ Η ΣΣΕ ΜΕ ΤΑ ΥΠΟΛΟΙΠΑ ΠΑΝΕΠΙΣΤΗΜΙΑ???Ή 35 ΧΡΟΝΙΑ ΣΥΝΕΧΟΥΣ ΕΡΓΑΣΙΑΣ ΕΙΝΑΙ ΛΙΓΑ???ΕΧΟΥΝ Κ ΑΛΛΟΙ ΣΤΟ ΔΗΜΟΣΙΟ ΠΕΡΙΣΣΟΤΕΡΑ???
ΤΟ ΠΩΣ ΘΑ ΕΦΑΡΜΟΣΤΕΙ Ο ΘΕΣΜΟΣ ΤΩΝ ΕΟΘ,ΤΟ ΕΧΕΙ ΜΕΛΕΤΗΣΕΙ ΚΑΝΕΙΣ ΚΑΙ ΑΝ ΝΑΙ ΓΙΑΤΙ ΔΕΝ ΜΠΑΙΝΕΙ ΣΤΟ ΝΟΜΟ ΝΑ ΕΙΝΑΙ ΞΑΚΑΘΑΡΟ?ΔΗΛΑΔΗ ΘΑ ΕΠΙΣΤΡΕΨΟΥΝ ΠΙΣΩ Κ ΘΑ ΔΙΟΙΚΟΥΝ Ή ΘΑ ΕΙΝΑΙ ΔΙΕΥΘΥΝΤΕΣ ΣΤΑ ΓΡΑΦΕΙΑ ΚΑΝΟΝΙΚΑ?ΑΝ ΙΣΧΥΣΕΙ ΑΥΤΟ ΕΙΝΑΙ ΚΑΤΑΦΟΡΗ ΑΔΙΚΙΑ ΓΙΑ ΤΙΣ ΕΠΟΜΕΝΕΣ ΤΑΞΕΙΣ ΠΟΥ ΔΕΝ ΘΑ ΔΙΟΙΚΗΣΟΥΝ -ΔΙΕΥΘΥΝΟΥΝ ΠΟΤΕ.Ή ΘΑ ΕΙΝΑΙ ΣΕ ΚΑΠΟΙΕΣ ΘΕΣΕΙΣ ΒΟΗΘΗΤΙΚΕΣ ΚΑΙ  ΠΟΙΕΣ ΕΙΝΑΙ ΑΥΤΕΣ?ΘΑ ΤΟ ΔΕΧΟΝΤΑΙ,ΟΝΤΑΣ ΑΡΧΑΙΟΤΕΡΟΙ,ΝΑ ΕΧΟΥΝ ΠΡΟΪΣΤΑΜΕΝΟΥΣ ΑΠΟ ΝΕΟΤΕΡΕΣ ΤΑΞΕΙΣ?
Ο ΣΤΡΑΤΟΣ ΕΧΕΙ ΑΝΑΓΚΗ ΑΠΟ ΝΕΟΥΣ ΣΕ ΗΛΙΚΙΑ, ΣΕ ΜΑΧΙΜΕΣ ΘΕΣΕΙΣ ΚΑΙ  ΕΙΔΙΚΟΤΗΤΕΣ ΚΑΙ ΟΧΙ ΠΕΝΗΝΤΑΡΙΔΕΣ ΠΟΥ ΘΑ ΠΡΟΣΦΕΡΟΥΝ(?) ΠΕΡΙΜΕΝΟΝΤΑΣ ΝΑ ΦΤΑΣΟΥΝ  ΣΤΑ 58 ΧΡΟΝΙΑ...
ΤΟ ΜΕΤΡΟ ΑΥΤΟ ΕΙΝΑΙ ΚΑΘΑΡΑ ΓΙΑ ΚΟΙΝΩΝΙΚΗ ΠΟΛΙΤΙΚΗ,ΠΡΑΓΜΑΤΙΚΑ ΟΙ ΣΥΝΤΑΞΙΟΥΧΟΙ ΣΤΕΝΑΖΟΥΝ,ΑΛΛΑ ΜΕ ΤΙΠΟΤΑ ΔΕΝ ΠΡΟΣΦΕΡΕΙ ΚΑΤΙ ΣΤΟ ΑΞΙΟΜΑΧΟ ΤΩΝ ΕΔ.ΕΠΙΠΛΕΟΝ ΓΙΑΤΙ ΥΠΑΡΧΕΙ ΜΕΡΙΜΝΑ ΜΟΝΟ ΕΩΣ  ΣΥΝΤΑΓΜΑΤΑΡΧΕΣ?ΠΟΛΛΟΙ ΑΝΩΤΑΤΟΙ ΑΠΟΣΤΡΑΤΕΥΟΝΤΑΙ ΩΣ ΕΥΔΟΚΙΜΩΣ ΤΕΡΜΑΤΙΣΑΝΤΕΣ Κ ΔΕΝ ΕΧΟΥΝ ΦΤΑΣΕΙ ΣΤΑ 58 ΕΤΗ.",2024-09-29T19:49:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,ΕΞΑΙΡΕΤΙΚΟ ΜΕΤΡΟ. ΓΙΑ ΝΑ ΜΗΝ ΥΠΑΡΞΕΙ ΠΙΚΡΙΑ ΚΑΙ ΑΔΙΚΙΑ ΘΑ ΠΡΕΠΕΙ ΝΑ ΙΣΧΥΣΕΙ ΚΑΙ ΓΙΑ ΤΟΥΣ ΣΥΝΤΑΓΜΑΤΑΡΧΕΣ ΠΟΥ ΑΠΟΣΤΡΑΤΕΥΤΗΚΑΝ ΠΡΟΩΡΑ ΠΕΡΥΣΙ ΚΑΙ ΠΡΙΝ ΣΤΑ ΧΡΟΝΙΑ ΤΗΣ ΚΡΙΣΗΣ ΧΩΡΙΣ ΤΗΝ ΘΕΛΗΣΗ ΤΟΥΣ ΩΣΤΕ ΝΑ ΕΠΑΝΕΛΘΟΥΝ ΩΣ ΕΟΘ ΟΣΟΙ ΤΟ ΕΠΙΘΥΜΟΥΝ ΜΕΧΡΙ ΤΑ 58 ΤΟΥΣ. ΜΠΡΑΒΟ ΚΑΙ ΠΑΛΙ ΚΑΙ ΠΙΣΤΕΥΩ ΟΤΙ ΘΑ ΙΣΧΥΣΕΙ ΚΑΙ ΓΙΑ ΤΟΥΣ ΠΑΛΑΙΟΤΕΡΟΥΣ ΑΠΟ ΤΟ 2017 ΣΥΝΤΑΓΜΑΤΑΡΧΕΣ ΔΙΟΤΙ ΑΥΤΗ ΕΙΝΑΙ ΚΑΙ Η ΠΡΟΘΕΣΗ ΤΟΥ κ.ΥΠΟΥΡΓΟΥ Η ΟΠΟΙΑ ΕΚΦΡΑΣΤΗΚΕ ΔΗΜΟΣΙΩΣ ΣΤΑ ΜΜΕ.,2024-09-29T19:54:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Πολύ καλή εξέλιξη για όσους συναδέλφους επιθυμούν να συνεχίσουν και πέραν της 35ετιας να προσφέρουν την εμπειρία τους και τις υπηρεσίες τους στις Ε.Δ. Ηθικό θα ήταν και οι σειρές ΑΣΣΥ κατάταξης του έτους 1990 να συμπεριληφθούν στον Ν.2439/96 όπως έγινε και με τις δύο (2) προηγούμενες σειρές (κατάταξη 1988-1989) προς κλιμάκωση της βαθμολογικής εξέλιξης, αποκατάσταση της υφιστάμενης αδικίας και ίσης αντιμετώπισης. Επιπρόσθετα αξίζει να τονισθεί ότι η υπαγωγή των καταταγέντων 1990 στον Ν.2439/96 δεν έχει δημοσιονομικό κόστος, μιας και ο διοικητικός βαθμός είναι ανεξάρτητος από τα οικονομικά κλιμάκια (πληρώνονται με οικονομικό κλιμάκιο μεγαλύτερου βαθμού από αυτόν που φέρουν).Είναι καθαρά ηθικό ζήτημα.
Ευχαριστώ εκ των προτέρων .",2024-09-29T20:09:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Πολύ καλή εξέλιξη για όσους συναδέλφους επιθυμούν να συνεχίσουν και πέραν της 35ετιας να προσφέρουν την εμπειρία τους και τις υπηρεσίες τους στις Ε.Δ.
Με δεδομένη την αύξηση των ορίων ηλικίας στους λοιπούς εργαζομένους είναι κοινωνικά αποδεκτό διότι η αποστρατεία και συνεπώς η συναταξιοδώτηση στην ηλικία των 53 ετών αποτελεί καταφανέστατη κοινωνική αδικία.
Επίσης θα πρέπει να αποκατασταθεί η αδικία για τους εισαχθέντες στις Στρατιωτικές Σχολές Υπαξιωματικών το 1990 και αποφοίτησαν το ΄91 και το ΄92.",2024-09-29T20:21:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,ΑΥΤΟ ΟΜΩΣ ΓΙΑ ΝΑ ΜΗΝ ΥΠΑΡΞΕΙ ΑΔΙΚΙΑ ΚΑΙ ΓΙΑ ΛΟΓΟΥΣ ΙΣΟΤΗΤΑΣ ΠΡΕΠΕΙ ΝΑ ΙΣΧΥΕΙ ΓΙΑ ΟΛΟΥΣ ΟΣΟΙ ΕΧΟΥΝ ΑΠΟΣΤΡΑΤΕΥΤΕΙ ΤΑ ΤΕΛΕΥΤΑΙΑ ΧΡΟΝΙΑ ΚΑΙ ΕΙΝΑΙ ΚΑΤΩ ΑΠΟ 58 ΧΡΟΝΩΝ. ΑΥΤΟ ΤΟ ΕΙΧΕ ΕΚΦΡΑΣΕΙ ΔΗΜΟΣΙΑ Ο ΥΠΟΥΡΓΟΣ ΣΤΑ ΜΜΕ ΟΤΙ ΘΑ ΤΟ ΕΚΑΝΕ ΓΙΑ ΟΣΟΥΣ ΘΕΛΟΥΝ ΝΑ ΕΠΙΣΤΡΕΨΟΥΝ ΚΑΙ ΕΧΟΥΝ ΑΠΟΣΤΡΑΤΕΥΤΕΙ ΕΥΔΟΚΙΜΩΣ ΤΑ ΤΕΛΕΥΤΑΙΑ 5 ΕΤΗ.,2024-09-29T20:33:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,ΠΕΡΙΜΕΝΟΥΜΕ ΤΗΝ ΥΛΟΠΟΙΗΣΗ ΤΗΣ ΠΡΟΘΕΣΗΣ ΚΑΙ ΔΕΣΜΕΥΣΗΣ ΤΟΥ ΚΥΡΙΟΥ ΥΠΟΥΡΓΟΥ ΟΤΙ ΟΣΟΙ ΕΧΟΥΝ ΑΠΟΣΤΡΑΤΕΥΤΕΙ ΩΣ ΕΥΔΟΚΙΜΩΣ ΧΩΡΙΣ ΤΗΝ ΘΕΛΗΣΗ ΤΟΥΣ ΚΑΙ ΕΙΝΑΙ ΚΑΤΩ ΑΠΟ 58 ΧΡΟΝΩΝ ΘΑ ΜΠΟΡΟΥΝ ΝΑ ΕΠΙΣΤΡΕΨΟΥΝ ΕΦΟΣΟΝ ΤΟ ΕΠΙΘΥΜΟΥΝ. Η ΠΑΡΑΓΡΑΦΟΣ 4 ΠΡΕΠΕΙ ΝΑ ΤΡΟΠΟΠΟΙΗΘΕΙ ΚΑΙ ΝΑ ΔΙΝΕΙ ΤΟ ΔΙΚΑΙΩΜΑ ΕΠΑΝΑΦΟΡΑΣ ΩΣ ΕΟΘ ΓΙΑ ΛΟΓΟΥΣ ΙΣΟΤΗΤΑΣ ΙΣΟΝΟΜΙΑΣ ΚΑΙ ΔΙΚΑΙΟΣΥΝΗΣ  ΚΑΙ ΣΕ ΑΞΙΩΜΑΤΙΚΟΥΣ ΠΟΥ ΕΧΟΥΝ ΗΔΗ ΑΠΟΣΤΡΑΤΕΥΤΕΙ ΩΣ ΕΥΔΟΚΙΜΩΣ ΧΩΡΙΣ ΤΗΝ ΘΕΛΗΣΗ ΤΟΥΣ ΚΑΙ ΕΙΝΑΙ ΚΑΤΩ ΑΠΟ 58 ΧΡΟΝΩΝ.,2024-09-29T20:37:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Όσοι θέλουν να γυρίσουν στις ΕΔ, να επιστρέψουν το εφάπαξ που πήραν και να λάβουν πίσω τον μισθό τους.

Αλλιώς να κάτσουν στα σπίτια τους γιατί το Στράτευμα γερνάει πολύ.

Έχουμε γεμίσει Αθνστές και Σχες...",2024-09-29T20:44:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Πολύ καλό νομοσχέδιο είναι κρίμα που δεν το πρόλαβα ,αν και το περίμενα εναγωνίως ( έφυγα στα 31 και 3μηνες τον ΔΕΚ 16 ).Πολύ θα ήθελα να το γνώριζα νωρίτερα οτι θα γίνοταν και να έκανα υπομονή να προσέφερα τις υπηρεσίες μου για ακόμα 5 έτη.
Αν μπορούσα γύριζα πίσω και με λιγότερα χρήματα.",2024-09-29T20:52:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Καθε χρονο ο ""ευδοκιμως τερματισαντες"" ειναι σχεδον το 80% των κρινομενων.Δηλαδη θα μπορουν να γυρισουν πισω ολοι αυτοι???Αυτοι που γραφουν παρακατω περι προσφορας,ειναι αραγε στρατιωτικοι? Αν ναι ,να μην κοροϊδευουν τον εαυτο τους,οσοι βρισκονται στους θαθμους που πλησιαζει η αποστρατεια,απλα ακολουθουν το ωραριο εργασιας...Ποια προσφορα ρε παιδια?συνωστισμος στα επιτελεια κ τιποτα αλλο,αλλωστε πρωτογενη εργασια γινεται ελαχιστες φορες,συνηθως ανακυκλωνονται τα ιδια κ τα ιδια.Απο σχεδια κ διαταγες παμε πολυ καλα,το θεμα ειναι να υπαρχει κ κοσμος να τα εφαρμοσει...
γιατι μου ερχεται στο μυαλο η εικονα,που ενας ειναι  στο χαντακι κ σκαβει και απο πανω του   υπαρχουν  καμια εικοσαρια ατομα για τον κατευθυνουν... 
Το μετρο αυτο ειναι καθαρα για κοινωνικη πολιτικη, δεν προσφερει τιποτα στο αξιομαχο των ΕΔ, για μενα πρεπει να αποσυρθει κ με τα χρηματα που θα εξοικονομηθουν να προσληφθουν νεοι σε μαχιμες ειδικοτητες ή να διατεθουν για την αγορα οπλικων συστηματων",2024-09-29T20:56:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Το προτεινόμενο σχέδιο νόμου και μάλιστα το συγκεκριμένο άρθρο αποτελεί άριστη προσέγγιση σε εθνικό, επαγγελματικό και κοινωνικό επίπεδο.
Εθνικά ωφέλιμο διότι σε περίοδο κατά την οποία οι προκλήσεις εναντίον της Πατρίδας συνεχίζονται, περαιτέρω αποψίλωση των Ενόπλων Δυνάμεων από στελέχη, με δεδομένη τη μείωση των νεοπροσλαμβανομένων, τα οποία έχουν εμπειρία 35 ετών και διάθεση προσφοράς, εκτιμώ ότι θα συνεισφέρουν με θετικό πρόσημο από όποια θέση κληθούν να υπηρετήσουν στην Εθνική Άμυνα.",2024-09-29T20:59:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Πολύ καλή εξέλιξη για όσους συναδέλφους επιθυμούν να συνεχίσουν και πέραν της 35ετιας να προσφέρουν την εμπειρία τους και τις υπηρεσίες τους στις Ε.Δ. Ηθικό θα ήταν και οι σειρές ΑΣΣΥ κατάταξης του έτους 1990 να συμπεριληφθούν στον Ν.2439/96 όπως έγινε και με τις δύο (2) προηγούμενες σειρές (κατάταξη 1988-1989) προς κλιμάκωση της βαθμολογικής εξέλιξης, αποκατάσταση της υφιστάμενης αδικίας και ίσης αντιμετώπισης. Επιπρόσθετα αξίζει να τονισθεί ότι η υπαγωγή των καταταγέντων 1990 στον Ν.2439/96 δεν έχει δημοσιονομικό κόστος, μιας και ο διοικητικός βαθμός είναι ανεξάρτητος από τα οικονομικά κλιμάκια (πληρώνονται με οικονομικό κλιμάκιο μεγαλύτερου βαθμού από αυτόν που φέρουν).Είναι καθαρά ηθικό ζήτημα.",2024-09-29T21:02:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Το προτεινόμενο σχέδιο νόμου και μάλιστα το συγκεκριμένο άρθρο θεωρείται
Εθνικά ωφέλιμο, καθόσον σε περίοδο κατά την οποία οι προκλήσεις εναντίον της Πατρίδας μας συνεχίζονται, περαιτέρω απομείωση των Ενόπλων Δυνάμεων από στελέχη τα οποία διαθέτουν εμπειρία 35 ετών και έχουν διάθεση προσφοράς, εκτιμώ ότι θα συνεισφέρουν μόνο θετικά, από όποια θέση κληθούν να υπηρετήσουν στην Εθνική Άμυνα.
Η πολιτεία επιπλέον δημιουργει την εικόνα κοινωνικής και εργασιακής ισονομίας όταν άλλες επαγγελματικές ομάδες έχουν πολύ μεγαλύτερο εργασιακό βίο.Με δεδομένη την αύξηση των ορίων ηλικίας στους λοιπούς εργαζομένους (67 έτη), η αποστρατεία στελεχών των Ενόπλων Δυνάμεων και συνεπώς η συναταξιοδώτηση τους στην ηλικία των 53 ετών, αποτελεί καταφανέστατη κοινωνική αδικία.",2024-09-29T21:16:00+00:00Z
16181,74,Ρυθμίσεις περί σταδιοδρομίας και εξέλιξης στελεχών και οικονομικής μέριμνας και λογιστικού των Ενόπλων Δυνάμεων,Άρθρο 01 - Ειδικές κατηγορίες αξιωματικών Εκτός Οργανικών Θέσεων,"Πολύ καλό νομοσχέδιο εκ μέρους ΥΠΕΘΑ!!Θα ήθελα να δοθεί η δυνατότητα στα στελέχη που έφυγαν απο τις ένοπλες δυνάμεις από τον Ιούνιο του 16 έως σήμερα και δεν έχει βγει συνταξιοδοτική πράξη και επιθυμούν, να επιστρέψουν στην ενεργό υπηρεσία.",2024-09-29T21:22:00+00:00Z
